var,date,value,name,Description,Source,id,var0
CUSR0000SA0L2,01-10-2001,169.7,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,130,128.366112
CUSR0000SA0L2,01-11-2001,169.2,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,131,127.9878971
CUSR0000SA0L2,01-12-2001,168.8,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,132,127.6853253
CUSR0000SA0L2,01-01-2002,168.9,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,133,127.7609682
CUSR0000SA0L2,01-02-2002,169,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,134,127.8366112
CUSR0000SA0L2,01-03-2002,169.6,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,135,128.290469
CUSR0000SA0L2,01-04-2002,170.5,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,136,128.9712557
CUSR0000SA0L2,01-05-2002,170.5,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,137,128.9712557
CUSR0000SA0L2,01-06-2002,170.6,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,138,129.0468986
CUSR0000SA0L2,01-07-2002,171,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,139,129.3494705
CUSR0000SA0L2,01-08-2002,171.4,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,140,129.6520424
CUSR0000SA0L2,01-09-2002,171.6,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,141,129.8033283
CUSR0000SA0L2,01-10-2002,172,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,142,130.1059002
CUSR0000SA0L2,01-11-2002,172.2,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,143,130.2571861
CUSR0000SA0L2,01-12-2002,172.4,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,144,130.408472
CUSR0000SA0L2,01-01-2003,173.3,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,145,131.0892587
CUSR0000SA0L2,01-02-2003,174.6,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,146,132.0726172
CUSR0000SA0L2,01-03-2003,175.1,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,147,132.4508321
CUSR0000SA0L2,01-04-2003,174.1,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,148,131.6944024
CUSR0000SA0L2,01-05-2003,173.2,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,149,131.0136157
CUSR0000SA0L2,01-06-2003,173.6,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,150,131.3161876
CUSR0000SA0L2,01-07-2003,174.1,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,151,131.6944024
CUSR0000SA0L2,01-08-2003,175.1,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,152,132.4508321
CUSR0000SA0L2,01-09-2003,175.8,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,153,132.9803328
CUSR0000SA0L2,01-10-2003,175.3,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,154,132.602118
CUSR0000SA0L2,01-11-2003,175.3,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,155,132.602118
CUSR0000SA0L2,01-12-2003,175.8,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,156,132.9803328
CUSR0000SA0L2,01-01-2004,176.7,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,157,133.6611195
CUSR0000SA0L2,01-02-2004,177.4,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,158,134.1906203
CUSR0000SA0L2,01-03-2004,177.6,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,159,134.3419062
CUSR0000SA0L2,01-04-2004,177.5,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,160,134.2662632
CUSR0000SA0L2,01-05-2004,178.5,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,161,135.0226929
CUSR0000SA0L2,01-06-2004,179.2,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,162,135.5521936
CUSR0000SA0L2,01-07-2004,179.3,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,163,135.6278366
CUSR0000SA0L2,01-08-2004,179.4,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,164,135.7034796
CUSR0000SA0L2,01-09-2004,179.9,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,165,136.0816944
CUSR0000SA0L2,01-10-2004,181.2,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,166,137.065053
CUSR0000SA0L2,01-11-2004,182.4,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,167,137.9727685
CUSR0000SA0L2,01-12-2004,182.3,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,168,137.8971256
CUSR0000SA0L2,01-01-2005,182,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,169,137.6701967
CUSR0000SA0L2,01-02-2005,182.7,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,170,138.1996974
CUSR0000SA0L2,01-03-2005,183.2,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,171,138.5779123
CUSR0000SA0L2,01-04-2005,184.1,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,172,139.2586989
CUSR0000SA0L2,01-05-2005,184,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,173,139.183056
CUSR0000SA0L2,01-06-2005,184,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,174,139.183056
CUSR0000SA0L2,01-07-2005,185.5,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,175,140.3177005
CUSR0000SA0L2,01-08-2005,187.1,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,176,141.5279879
CUSR0000SA0L2,01-09-2005,191,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,177,144.4780635
CUSR0000SA0L2,01-10-2005,190.9,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,178,144.4024206
CUSR0000SA0L2,01-11-2005,189.3,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,179,143.1921331
CUSR0000SA0L2,01-12-2005,189,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,180,142.9652042
CUSR0000SA0L2,01-01-2006,190.5,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,181,144.0998487
CUSR0000SA0L2,01-02-2006,190.3,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,182,143.9485628
CUSR0000SA0L2,01-03-2006,190.4,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,183,144.0242057
CUSR0000SA0L2,01-04-2006,191.5,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,184,144.8562784
CUSR0000SA0L2,01-05-2006,192,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,185,145.2344932
CUSR0000SA0L2,01-06-2006,192.3,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,186,145.4614221
CUSR0000SA0L2,01-07-2006,193.6,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,187,146.4447806
CUSR0000SA0L2,01-08-2006,194.4,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,188,147.0499244
CUSR0000SA0L2,01-09-2006,192.9,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,189,145.9152799
CUSR0000SA0L2,01-10-2006,191.2,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,190,144.6293495
CUSR0000SA0L2,01-11-2006,191,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,191,144.4780635
CUSR0000SA0L2,01-12-2006,192.3,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,192,145.4614221
CUSR0000SA0L2,01-01-2007,192.469,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,193,145.5892587
CUSR0000SA0L2,01-02-2007,193.242,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,194,146.1739788
CUSR0000SA0L2,01-03-2007,194.566,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,195,147.1754917
CUSR0000SA0L2,01-04-2007,195.195,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,196,147.6512859
CUSR0000SA0L2,01-05-2007,196.197,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,197,148.4092284
CUSR0000SA0L2,01-06-2007,196.592,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,198,148.7080182
CUSR0000SA0L2,01-07-2007,196.913,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,199,148.9508321
CUSR0000SA0L2,01-08-2007,196.763,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,200,148.8373676
CUSR0000SA0L2,01-09-2007,197.77,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,201,149.5990923
CUSR0000SA0L2,01-10-2007,198.459,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,202,150.1202723
CUSR0000SA0L2,01-11-2007,200.487,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,203,151.6543116
CUSR0000SA0L2,01-12-2007,201.081,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,204,152.1036309
CUSR0000SA0L2,01-01-2008,201.876,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,205,152.7049924
CUSR0000SA0L2,01-02-2008,202.455,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,206,153.1429652
CUSR0000SA0L2,01-03-2008,203.238,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,207,153.7352496
CUSR0000SA0L2,01-04-2008,203.954,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,208,154.2768533
CUSR0000SA0L2,01-05-2008,205.624,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,209,155.5400908
CUSR0000SA0L2,01-06-2008,208.604,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,210,157.7942511
CUSR0000SA0L2,01-07-2008,210.612,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,211,159.3131619
CUSR0000SA0L2,01-08-2008,210.016,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,212,158.8623298
CUSR0000SA0L2,01-09-2008,210.075,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,213,158.9069592
CUSR0000SA0L2,01-10-2008,207.31,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,214,156.8154312
CUSR0000SA0L2,01-11-2008,201.695,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,215,152.5680787
CUSR0000SA0L2,01-12-2008,199.21,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,216,150.688351
CUSR0000SA0L2,01-01-2009,199.784,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,217,151.1225416
CUSR0000SA0L2,01-02-2009,200.822,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,218,151.9077156
CUSR0000SA0L2,01-03-2009,200.418,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,219,151.602118
CUSR0000SA0L2,01-04-2009,200.633,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,220,151.7647504
CUSR0000SA0L2,01-05-2009,201.048,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,221,152.0786687
CUSR0000SA0L2,01-06-2009,203.603,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,222,154.0113464
CUSR0000SA0L2,01-07-2009,203.65,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,223,154.0468986
CUSR0000SA0L2,01-08-2009,204.516,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,224,154.7019667
CUSR0000SA0L2,01-09-2009,205.145,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,225,155.177761
CUSR0000SA0L2,01-10-2009,205.968,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,226,155.8003026
CUSR0000SA0L2,01-11-2009,207.163,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,227,156.704236
CUSR0000SA0L2,01-12-2009,207.32,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,228,156.8229955
CUSR0000SA0L2,01-01-2010,207.987,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,229,157.327534
CUSR0000SA0L2,01-02-2010,207.71,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,230,157.118003
CUSR0000SA0L2,01-03-2010,207.844,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,231,157.2193646
CUSR0000SA0L2,01-04-2010,207.896,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,232,157.2586989
CUSR0000SA0L2,01-05-2010,207.671,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,233,157.0885023
CUSR0000SA0L2,01-06-2010,207.476,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,234,156.9409985
CUSR0000SA0L2,01-07-2010,207.995,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,235,157.3335855
CUSR0000SA0L2,01-08-2010,208.442,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,236,157.6717095
CUSR0000SA0L2,01-09-2010,208.883,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,237,158.005295
CUSR0000SA0L2,01-10-2010,209.904,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,238,158.7776097
CUSR0000SA0L2,01-11-2010,210.567,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,239,159.2791225
CUSR0000SA0L2,01-12-2010,211.693,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,240,160.1308623
CUSR0000SA0L2,01-01-2011,212.567,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,241,160.7919818
CUSR0000SA0L2,01-02-2011,213.448,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,242,161.4583964
CUSR0000SA0L2,01-03-2011,214.971,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,243,162.6104387
CUSR0000SA0L2,01-04-2011,216.345,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,244,163.6497731
CUSR0000SA0L2,01-05-2011,217.25,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,245,164.3343419
CUSR0000SA0L2,01-06-2011,217.046,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,246,164.1800303
CUSR0000SA0L2,01-07-2011,217.614,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,247,164.6096823
CUSR0000SA0L2,01-08-2011,218.42,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,248,165.2193646
CUSR0000SA0L2,01-09-2011,218.977,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,249,165.6406959
CUSR0000SA0L2,01-10-2011,218.988,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,250,165.6490166
CUSR0000SA0L2,01-11-2011,219.406,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,251,165.9652042
CUSR0000SA0L2,01-12-2011,219.272,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,252,165.8638427
CUSR0000SA0L2,01-01-2012,219.997,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,253,166.4122542
CUSR0000SA0L2,01-02-2012,220.509,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,254,166.7995461
CUSR0000SA0L2,01-03-2012,220.975,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,255,167.1520424
CUSR0000SA0L2,01-04-2012,221.28,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,256,167.3827534
CUSR0000SA0L2,01-05-2012,220.457,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,257,166.7602118
CUSR0000SA0L2,01-06-2012,220.049,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,258,166.4515885
CUSR0000SA0L2,01-07-2012,220.007,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,259,166.4198185
CUSR0000SA0L2,01-08-2012,221.68,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,260,167.6853253
CUSR0000SA0L2,01-09-2012,222.992,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,261,168.677761
CUSR0000SA0L2,01-10-2012,223.637,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,262,169.1656581
CUSR0000SA0L2,01-11-2012,222.933,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,263,168.6331316
CUSR0000SA0L2,01-12-2012,222.724,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,264,168.4750378
CUSR0000SA0L2,01-01-2013,223.172,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,265,168.8139183
CUSR0000SA0L2,01-02-2013,224.713,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,266,169.9795764
CUSR0000SA0L2,01-03-2013,223.612,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,267,169.1467474
CUSR0000SA0L2,01-04-2013,222.732,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,268,168.4810893
CUSR0000SA0L2,01-05-2013,222.636,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,269,168.408472
CUSR0000SA0L2,01-06-2013,223.201,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,270,168.8358548
CUSR0000SA0L2,01-07-2013,223.667,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,271,169.188351
CUSR0000SA0L2,01-08-2013,224.204,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,272,169.5945537
CUSR0000SA0L2,01-09-2013,224.147,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,273,169.5514372
CUSR0000SA0L2,01-10-2013,224.179,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,274,169.575643
CUSR0000SA0L2,01-11-2013,224.465,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,275,169.7919818
CUSR0000SA0L2,01-12-2013,225.046,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,276,170.2314675
CUSR0000SA0L2,01-01-2014,225.585,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,277,170.6391831
CUSR0000SA0L2,01-02-2014,225.716,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,278,170.7382753
CUSR0000SA0L2,01-03-2014,226.075,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,279,171.0098336
CUSR0000SA0L2,01-04-2014,226.443,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,280,171.2881997
CUSR0000SA0L2,01-05-2014,226.763,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,281,171.5302572
CUSR0000SA0L2,01-06-2014,227.032,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,282,171.7337368
CUSR0000SA0L2,01-07-2014,227.114,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,283,171.795764
CUSR0000SA0L2,01-08-2014,226.823,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,284,171.575643
CUSR0000SA0L2,01-09-2014,226.601,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,285,171.4077156
CUSR0000SA0L2,01-10-2014,226.293,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,286,171.1747352
CUSR0000SA0L2,01-11-2014,225.385,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,287,170.4878971
CUSR0000SA0L2,01-12-2014,224.135,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,288,169.5423601
CUSR0000SA0L2,01-01-2015,221.716,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,289,167.7125567
CUSR0000SA0L2,01-02-2015,222.274,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,290,168.1346445
CUSR0000SA0L2,01-03-2015,222.854,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,291,168.5733737
CUSR0000SA0L2,01-04-2015,222.906,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,292,168.612708
CUSR0000SA0L2,01-05-2015,223.796,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,293,169.2859304
CUSR0000SA0L2,01-06-2015,224.418,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,294,169.7564297
CUSR0000SA0L2,01-07-2015,224.536,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,295,169.8456884
CUSR0000SA0L2,01-08-2015,224.301,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,296,169.6679274
CUSR0000SA0L2,01-09-2015,223.226,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,297,168.8547655
CUSR0000SA0L2,01-10-2015,223.283,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,298,168.897882
CUSR0000SA0L2,01-11-2015,223.407,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,299,168.9916793
CUSR0000SA0L2,01-12-2015,222.79,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,300,168.5249622
CUSR0000SA0L2,01-01-2016,222.267,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,301,168.1293495
CUSR0000SA0L2,01-02-2016,221.518,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,302,167.5627837
CUSR0000SA0L2,01-03-2016,222.319,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,303,168.1686838
CUSR0000SA0L2,01-04-2016,223.31,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,304,168.9183056
CUSR0000SA0L2,01-05-2016,223.712,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,305,169.2223903
CUSR0000SA0L2,01-06-2016,224.268,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,306,169.6429652
CUSR0000SA0L2,01-07-2016,223.825,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,307,169.3078669
CUSR0000SA0L2,01-08-2016,224.119,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,308,169.5302572
CUSR0000SA0L2,01-09-2016,224.612,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,309,169.903177
CUSR0000SA0L2,01-10-2016,225.01,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,310,170.204236
CUSR0000SA0L2,01-11-2016,225.079,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,311,170.2564297
CUSR0000SA0L2,01-12-2016,225.608,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,312,170.6565809
CUSR0000SA0L2,01-01-2017,226.707,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,313,171.4878971
CUSR0000SA0L2,01-02-2017,226.779,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,314,171.5423601
CUSR0000SA0L2,01-03-2017,226.446,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,315,171.290469
CUSR0000SA0L2,01-04-2017,226.872,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,316,171.612708
CUSR0000SA0L2,01-05-2017,226.31,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,317,171.1875946
CUSR0000SA0L2,01-06-2017,226.209,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,318,171.1111952
CUSR0000SA0L2,01-07-2017,226.111,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,319,171.0370651
CUSR0000SA0L2,01-08-2017,226.927,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,320,171.6543116
CUSR0000SA0L2,01-09-2017,228.485,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,321,172.832829
CUSR0000SA0L2,01-10-2017,228.211,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,322,172.6255673
CUSR0000SA0L2,01-11-2017,228.975,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,323,173.2034796
CUSR0000SA0L2,01-12-2017,229.104,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,324,173.301059
CUSR0000SA0L2,01-01-2018,230.164,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,325,174.1028744
CUSR0000SA0L2,01-02-2018,230.764,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,326,174.5567322
CUSR0000SA0L2,01-03-2018,230.672,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,327,174.4871407
CUSR0000SA0L2,01-04-2018,231.371,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,328,175.015885
CUSR0000SA0L2,01-05-2018,231.681,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,329,175.2503782
